ID,PIN,EMAIL,TIPO
7382,'cliente5730','cliente5730@example.com',1
7383,'cliente5731','cliente5731@example.com',1
7384,'cliente5732','cliente5732@example.com',1
7385,'cliente5733','cliente5733@example.com',1
7386,'cliente5734','cliente5734@example.com',1
7387,'empresa1179','empresa1179@example.com',2
7388,'cliente5736','cliente5736@example.com',1
7389,'cliente5737','cliente5737@example.com',1
7390,'cliente5738','cliente5738@example.com',1
7391,'cliente5739','cliente5739@example.com',1
7392,'cliente5740','cliente5740@example.com',1
7393,'cliente5741','cliente5741@example.com',1
7394,'cliente5742','cliente5742@example.com',1
7395,'cliente5743','cliente5743@example.com',1
7396,'cliente5744','cliente5744@example.com',1
7397,'empresa1180','empresa1180@example.com',2
7398,'cliente5746','cliente5746@example.com',1
7399,'cliente5747','cliente5747@example.com',1
7400,'cliente5748','cliente5748@example.com',1
7401,'cliente5749','cliente5749@example.com',1
7402,'cliente5750','cliente5750@example.com',1
7403,'cliente5751','cliente5751@example.com',1
7404,'empresa1181','empresa1181@example.com',2
7405,'cliente5753','cliente5753@example.com',1
7406,'cliente5754','cliente5754@example.com',1
7407,'cliente5755','cliente5755@example.com',1
7408,'empresa1182','empresa1182@example.com',2
7409,'empresa1183','empresa1183@example.com',2
7410,'cliente5758','cliente5758@example.com',1
7411,'cliente5759','cliente5759@example.com',1
7412,'cliente5760','cliente5760@example.com',1
7413,'cliente5761','cliente5761@example.com',1
7414,'empresa1184','empresa1184@example.com',2
7415,'cliente5763','cliente5763@example.com',1
7416,'cliente5764','cliente5764@example.com',1
7417,'empresa1185','empresa1185@example.com',2
7418,'cliente5766','cliente5766@example.com',1
7419,'cliente5767','cliente5767@example.com',1
7420,'cliente5768','cliente5768@example.com',1
7421,'cliente5769','cliente5769@example.com',1
7422,'cliente5770','cliente5770@example.com',1
7423,'cliente5771','cliente5771@example.com',1
7424,'cliente5772','cliente5772@example.com',1
7425,'empresa1186','empresa1186@example.com',2
7426,'cliente5774','cliente5774@example.com',1
7427,'cliente5775','cliente5775@example.com',1
7428,'cliente5776','cliente5776@example.com',1
7429,'cliente5777','cliente5777@example.com',1
7430,'cliente5778','cliente5778@example.com',1
7431,'cliente5779','cliente5779@example.com',1
7432,'cliente5780','cliente5780@example.com',1
7433,'cliente5781','cliente5781@example.com',1
7434,'empresa1187','empresa1187@example.com',2
7435,'cliente5783','cliente5783@example.com',1
7436,'cliente5784','cliente5784@example.com',1
7437,'empresa1188','empresa1188@example.com',2
7438,'empresa1189','empresa1189@example.com',2
7439,'cliente5787','cliente5787@example.com',1
7440,'cliente5788','cliente5788@example.com',1
7441,'cliente5789','cliente5789@example.com',1
7442,'empresa1190','empresa1190@example.com',2
7443,'cliente5791','cliente5791@example.com',1
7444,'empresa1191','empresa1191@example.com',2
7445,'cliente5793','cliente5793@example.com',1
7446,'empresa1192','empresa1192@example.com',2
7447,'cliente5795','cliente5795@example.com',1
7448,'cliente5796','cliente5796@example.com',1
7449,'cliente5797','cliente5797@example.com',1
7450,'cliente5798','cliente5798@example.com',1
7451,'cliente5799','cliente5799@example.com',1
7452,'empresa1193','empresa1193@example.com',2
7453,'cliente5801','cliente5801@example.com',1
7454,'empresa1194','empresa1194@example.com',2
7455,'cliente5803','cliente5803@example.com',1
7456,'cliente5804','cliente5804@example.com',1
7457,'empresa1195','empresa1195@example.com',2
7458,'cliente5806','cliente5806@example.com',1
7459,'empresa1196','empresa1196@example.com',2
7460,'cliente5808','cliente5808@example.com',1
7461,'cliente5809','cliente5809@example.com',1
7462,'cliente5810','cliente5810@example.com',1
7463,'cliente5811','cliente5811@example.com',1
7464,'cliente5812','cliente5812@example.com',1
7465,'cliente5813','cliente5813@example.com',1
7466,'empresa1197','empresa1197@example.com',2
7467,'cliente5815','cliente5815@example.com',1
7468,'cliente5816','cliente5816@example.com',1
7469,'empresa1198','empresa1198@example.com',2
7470,'cliente5818','cliente5818@example.com',1
7471,'cliente5819','cliente5819@example.com',1
7472,'cliente5820','cliente5820@example.com',1
7473,'cliente5821','cliente5821@example.com',1
7474,'cliente5822','cliente5822@example.com',1
7475,'cliente5823','cliente5823@example.com',1
7476,'cliente5824','cliente5824@example.com',1
7477,'cliente5825','cliente5825@example.com',1
7478,'cliente5826','cliente5826@example.com',1
7479,'cliente5827','cliente5827@example.com',1
7480,'cliente5828','cliente5828@example.com',1
7481,'cliente5829','cliente5829@example.com',1
7482,'empresa1199','empresa1199@example.com',2
7483,'cliente5831','cliente5831@example.com',1
7484,'cliente5832','cliente5832@example.com',1
7485,'cliente5833','cliente5833@example.com',1
7486,'cliente5834','cliente5834@example.com',1
7487,'empresa1200','empresa1200@example.com',2
7488,'cliente5836','cliente5836@example.com',1
7489,'cliente5837','cliente5837@example.com',1
7490,'cliente5838','cliente5838@example.com',1
7491,'cliente5839','cliente5839@example.com',1
7492,'cliente5840','cliente5840@example.com',1
7493,'cliente5841','cliente5841@example.com',1
7494,'cliente5842','cliente5842@example.com',1
7495,'cliente5843','cliente5843@example.com',1
7496,'cliente5844','cliente5844@example.com',1
7497,'cliente5845','cliente5845@example.com',1
7498,'empresa1201','empresa1201@example.com',2
7499,'cliente5847','cliente5847@example.com',1
7500,'cliente5848','cliente5848@example.com',1
7501,'cliente5849','cliente5849@example.com',1
7502,'cliente5850','cliente5850@example.com',1
7503,'cliente5851','cliente5851@example.com',1
7504,'cliente5852','cliente5852@example.com',1
7505,'cliente5853','cliente5853@example.com',1
7506,'cliente5854','cliente5854@example.com',1
7507,'empresa1202','empresa1202@example.com',2
7508,'cliente5856','cliente5856@example.com',1
7509,'cliente5857','cliente5857@example.com',1
7510,'empresa1203','empresa1203@example.com',2
7511,'cliente5859','cliente5859@example.com',1
7512,'empresa1204','empresa1204@example.com',2
7513,'cliente5861','cliente5861@example.com',1
7514,'empresa1205','empresa1205@example.com',2
7515,'cliente5863','cliente5863@example.com',1
7516,'cliente5864','cliente5864@example.com',1
7517,'empresa1206','empresa1206@example.com',2
7518,'cliente5866','cliente5866@example.com',1
7519,'cliente5867','cliente5867@example.com',1
7520,'cliente5868','cliente5868@example.com',1
7521,'cliente5869','cliente5869@example.com',1
7522,'cliente5870','cliente5870@example.com',1
7523,'cliente5871','cliente5871@example.com',1
7524,'cliente5872','cliente5872@example.com',1
7525,'cliente5873','cliente5873@example.com',1
7526,'cliente5874','cliente5874@example.com',1
7527,'cliente5875','cliente5875@example.com',1
7528,'cliente5876','cliente5876@example.com',1
7529,'cliente5877','cliente5877@example.com',1
7530,'cliente5878','cliente5878@example.com',1
7531,'cliente5879','cliente5879@example.com',1
7532,'cliente5880','cliente5880@example.com',1
7533,'cliente5881','cliente5881@example.com',1
7534,'cliente5882','cliente5882@example.com',1
7535,'cliente5883','cliente5883@example.com',1
7536,'cliente5884','cliente5884@example.com',1
7537,'cliente5885','cliente5885@example.com',1
7538,'cliente5886','cliente5886@example.com',1
7539,'cliente5887','cliente5887@example.com',1
7540,'empresa1207','empresa1207@example.com',2
7541,'cliente5889','cliente5889@example.com',1
7542,'cliente5890','cliente5890@example.com',1
7543,'empresa1208','empresa1208@example.com',2
7544,'cliente5892','cliente5892@example.com',1
7545,'empresa1209','empresa1209@example.com',2
7546,'cliente5894','cliente5894@example.com',1
7547,'cliente5895','cliente5895@example.com',1
7548,'empresa1210','empresa1210@example.com',2
7549,'cliente5897','cliente5897@example.com',1
7550,'cliente5898','cliente5898@example.com',1
7551,'cliente5899','cliente5899@example.com',1
7552,'cliente5900','cliente5900@example.com',1
7553,'empresa1211','empresa1211@example.com',2
7554,'cliente5902','cliente5902@example.com',1
7555,'cliente5903','cliente5903@example.com',1
7556,'cliente5904','cliente5904@example.com',1
7557,'cliente5905','cliente5905@example.com',1
7558,'cliente5906','cliente5906@example.com',1
7559,'cliente5907','cliente5907@example.com',1
7560,'empresa1212','empresa1212@example.com',2
7561,'empresa1213','empresa1213@example.com',2
7562,'cliente5910','cliente5910@example.com',1
7563,'cliente5911','cliente5911@example.com',1
7564,'cliente5912','cliente5912@example.com',1
7565,'empresa1214','empresa1214@example.com',2
7566,'cliente5914','cliente5914@example.com',1
7567,'cliente5915','cliente5915@example.com',1
7568,'cliente5916','cliente5916@example.com',1
7569,'empresa1215','empresa1215@example.com',2
7570,'cliente5918','cliente5918@example.com',1
7571,'cliente5919','cliente5919@example.com',1
7572,'empresa1216','empresa1216@example.com',2
7573,'cliente5921','cliente5921@example.com',1
7574,'cliente5922','cliente5922@example.com',1
7575,'cliente5923','cliente5923@example.com',1
7576,'cliente5924','cliente5924@example.com',1
7577,'cliente5925','cliente5925@example.com',1
7578,'cliente5926','cliente5926@example.com',1
7579,'cliente5927','cliente5927@example.com',1
7580,'empresa1217','empresa1217@example.com',2
7581,'cliente5929','cliente5929@example.com',1
7582,'empresa1218','empresa1218@example.com',2
7583,'cliente5931','cliente5931@example.com',1
7584,'cliente5932','cliente5932@example.com',1
7585,'cliente5933','cliente5933@example.com',1
7586,'cliente5934','cliente5934@example.com',1
7587,'cliente5935','cliente5935@example.com',1
7588,'cliente5936','cliente5936@example.com',1
7589,'cliente5937','cliente5937@example.com',1
7590,'empresa1219','empresa1219@example.com',2
7591,'cliente5939','cliente5939@example.com',1
7592,'cliente5940','cliente5940@example.com',1
7593,'cliente5941','cliente5941@example.com',1
7594,'cliente5942','cliente5942@example.com',1
7595,'empresa1220','empresa1220@example.com',2
7596,'cliente5944','cliente5944@example.com',1
7597,'cliente5945','cliente5945@example.com',1
7598,'empresa1221','empresa1221@example.com',2
7599,'empresa1222','empresa1222@example.com',2
7600,'cliente5948','cliente5948@example.com',1
7601,'cliente5949','cliente5949@example.com',1
7602,'cliente5950','cliente5950@example.com',1
7603,'cliente5951','cliente5951@example.com',1
7604,'cliente5952','cliente5952@example.com',1
7605,'cliente5953','cliente5953@example.com',1
7606,'cliente5954','cliente5954@example.com',1
7607,'cliente5955','cliente5955@example.com',1
7608,'cliente5956','cliente5956@example.com',1
7609,'cliente5957','cliente5957@example.com',1
7610,'cliente5958','cliente5958@example.com',1
7611,'cliente5959','cliente5959@example.com',1
7612,'cliente5960','cliente5960@example.com',1
7613,'cliente5961','cliente5961@example.com',1
7614,'cliente5962','cliente5962@example.com',1
7615,'cliente5963','cliente5963@example.com',1
7616,'cliente5964','cliente5964@example.com',1
7617,'empresa1223','empresa1223@example.com',2
7618,'cliente5966','cliente5966@example.com',1
7619,'empresa1224','empresa1224@example.com',2
7620,'cliente5968','cliente5968@example.com',1
7621,'cliente5969','cliente5969@example.com',1
7622,'empresa1225','empresa1225@example.com',2
7623,'empresa1226','empresa1226@example.com',2
7624,'empresa1227','empresa1227@example.com',2
7625,'cliente5973','cliente5973@example.com',1
7626,'empresa1228','empresa1228@example.com',2
7627,'cliente5975','cliente5975@example.com',1
7628,'cliente5976','cliente5976@example.com',1
7629,'cliente5977','cliente5977@example.com',1
7630,'cliente5978','cliente5978@example.com',1
7631,'cliente5979','cliente5979@example.com',1
7632,'empresa1229','empresa1229@example.com',2
7633,'cliente5981','cliente5981@example.com',1
7634,'cliente5982','cliente5982@example.com',1
7635,'cliente5983','cliente5983@example.com',1
7636,'cliente5984','cliente5984@example.com',1
7637,'cliente5985','cliente5985@example.com',1
7638,'cliente5986','cliente5986@example.com',1
7639,'empresa1230','empresa1230@example.com',2
7640,'cliente5988','cliente5988@example.com',1
7641,'cliente5989','cliente5989@example.com',1
7642,'empresa1231','empresa1231@example.com',2
7643,'cliente5991','cliente5991@example.com',1
7644,'cliente5992','cliente5992@example.com',1
7645,'cliente5993','cliente5993@example.com',1
7646,'empresa1232','empresa1232@example.com',2
7647,'cliente5995','cliente5995@example.com',1
7648,'cliente5996','cliente5996@example.com',1
7649,'cliente5997','cliente5997@example.com',1
7650,'empresa1233','empresa1233@example.com',2
7651,'cliente5999','cliente5999@example.com',1
7652,'empresa1234','empresa1234@example.com',2
7653,'empresa1235','empresa1235@example.com',2
7654,'cliente6002','cliente6002@example.com',1
7655,'cliente6003','cliente6003@example.com',1
7656,'empresa1236','empresa1236@example.com',2
7657,'cliente6005','cliente6005@example.com',1
7658,'cliente6006','cliente6006@example.com',1
7659,'cliente6007','cliente6007@example.com',1
7660,'cliente6008','cliente6008@example.com',1
7661,'cliente6009','cliente6009@example.com',1
7662,'cliente6010','cliente6010@example.com',1
7663,'cliente6011','cliente6011@example.com',1
7664,'cliente6012','cliente6012@example.com',1
7665,'cliente6013','cliente6013@example.com',1
7666,'empresa1237','empresa1237@example.com',2
7667,'cliente6015','cliente6015@example.com',1
7668,'cliente6016','cliente6016@example.com',1
7669,'empresa1238','empresa1238@example.com',2
7670,'empresa1239','empresa1239@example.com',2
7671,'cliente6019','cliente6019@example.com',1
7672,'cliente6020','cliente6020@example.com',1
7673,'cliente6021','cliente6021@example.com',1
7674,'cliente6022','cliente6022@example.com',1
7675,'empresa1240','empresa1240@example.com',2
7676,'cliente6024','cliente6024@example.com',1
7677,'cliente6025','cliente6025@example.com',1
7678,'empresa1241','empresa1241@example.com',2
7679,'cliente6027','cliente6027@example.com',1
7680,'cliente6028','cliente6028@example.com',1
7681,'cliente6029','cliente6029@example.com',1
7682,'cliente6030','cliente6030@example.com',1
7683,'cliente6031','cliente6031@example.com',1
7684,'empresa1242','empresa1242@example.com',2
7685,'empresa1243','empresa1243@example.com',2
7686,'empresa1244','empresa1244@example.com',2
7687,'empresa1245','empresa1245@example.com',2
7688,'cliente6036','cliente6036@example.com',1
7689,'cliente6037','cliente6037@example.com',1
7690,'cliente6038','cliente6038@example.com',1
7691,'cliente6039','cliente6039@example.com',1
7692,'cliente6040','cliente6040@example.com',1
7693,'cliente6041','cliente6041@example.com',1
7694,'cliente6042','cliente6042@example.com',1
7695,'cliente6043','cliente6043@example.com',1
7696,'cliente6044','cliente6044@example.com',1
7697,'cliente6045','cliente6045@example.com',1
7698,'cliente6046','cliente6046@example.com',1
7699,'cliente6047','cliente6047@example.com',1
7700,'cliente6048','cliente6048@example.com',1
7701,'cliente6049','cliente6049@example.com',1
7702,'cliente6050','cliente6050@example.com',1
7703,'cliente6051','cliente6051@example.com',1
7704,'empresa1246','empresa1246@example.com',2
